Player,Comp,Age,Min,Gls,Ast,dribbles_successful,key_passes,duels_won,duels_total
Lennard Maloney,de Bundesliga,24.0,760,0,0,0,0,0,1
Lennard Maloney,de Bundesliga,24.0,26,0,0,0,0,0,1
Aaron Malouda,fr Ligue 1,18.0,2,0,0,0,0,0,1
Giorgi Mamardashvili,es La Liga,23.0,3060,0,0,0,0,0,1
Dennis Man,it Serie A,25.0,1995,4,4,0,0,0,1
Hianga Mananga Mbock,fr Ligue 1,24.0,21,0,0,0,0,0,1
Gianluca Mancini,it Serie A,28.0,3143,2,0,0,0,0,1
Steve Mandanda,fr Ligue 1,39.0,1486,0,0,0,0,0,1
Christos Mandas,it Serie A,22.0,810,0,0,0,0,0,1
Reinildo Mandava,es La Liga,30.0,941,0,0,0,0,0,1
Aïssa Mandi,fr Ligue 1,32.0,1733,0,0,0,0,0,1
Rolando Mandragora,it Serie A,27.0,1856,4,2,0,0,0,1
Mateus Mane,eng Premier League,,2,0,0,0,0,0,1
Orel Mangala,eng Premier League,26.0,1261,1,0,0,0,0,1
Orel Mangala,fr Ligue 1,26.0,67,0,0,0,0,0,1
Ryan Manning,eng Premier League,28.0,1462,0,1,0,0,0,1
Javier Manquillo,es La Liga,30.0,515,0,0,0,0,0,1
Johan Manzambi,de Bundesliga,18.0,335,2,1,0,0,0,1
Alberto Manzoni,it Serie A,19.0,6,0,0,0,0,0,1
Sekou Mara,fr Ligue 1,22.0,768,1,1,0,0,0,1
Alessandro Marcandalli,it Serie A,21.0,46,0,0,0,0,0,1
Alessandro Marcandalli,it Serie A,21.0,354,0,0,0,0,0,1
Marcão,es La Liga,28.0,552,0,0,0,0,0,1
Solly March,eng Premier League,30.0,168,0,0,0,0,0,1
Filip Marchwiński,it Serie A,22.0,15,0,0,0,0,0,1
Óscar de Marcos,es La Liga,35.0,1564,0,4,0,0,0,1
Alberto Marí,es La Liga,23.0,7,0,0,0,0,0,1
Pablo Marí,it Serie A,30.0,1628,0,0,0,0,0,1
Pablo Marí,it Serie A,30.0,1098,0,0,0,0,0,1
José María Giménez,es La Liga,29.0,1999,0,1,0,0,0,1
Luca Marianucci,it Serie A,20.0,1069,0,0,0,0,0,1
Mirko Marić,it Serie A,29.0,106,0,0,0,0,0,1
Mirko Marić,it Serie A,29.0,356,0,0,0,0,0,1
Arkaitz Mariezkurrena,es La Liga,19.0,241,2,0,0,0,0,1
Rafa Marín,it Serie A,22.0,142,0,0,0,0,0,1
Pablo Marín,es La Liga,21.0,1239,1,2,0,0,0,1
Răzvan Marin,it Serie A,28.0,1406,3,2,0,0,0,1
Guillermo Maripán,it Serie A,30.0,2340,1,1,0,0,0,1
Mika Mármol,es La Liga,23.0,2399,0,1,0,0,0,1
Omar Marmoush,eng Premier League,25.0,1175,7,0,0,0,0,1
Omar Marmoush,de Bundesliga,25.0,1448,15,9,0,0,0,1
Mario Maroto,es La Liga,20.0,64,0,1,0,0,0,1
Marquinhos,fr Ligue 1,30.0,1725,2,0,0,0,0,1
Unai Marrero,es La Liga,22.0,180,0,0,0,0,0,1
Ange Martial Tia,fr Ligue 1,17.0,171,0,0,0,0,0,1
Aarón Martín,it Serie A,27.0,3085,0,8,0,0,0,1
Carlos Martín,es La Liga,22.0,1333,2,2,0,0,0,1
Diego Martín,es La Liga,20.0,40,0,0,0,0,0,1
Gerard Martín,es La Liga,22.0,1038,1,3,0,0,0,1
Iván Martín,es La Liga,25.0,2039,1,1,0,0,0,1
Jon Martin,es La Liga,18.0,904,0,1,0,0,0,1
Jonas Martin,fr Ligue 1,34.0,496,1,0,0,0,0,1
Mario Martín,es La Liga,20.0,1748,0,1,0,0,0,1
Gabriel Martinelli,eng Premier League,23.0,2290,8,4,0,0,0,1
Arnau Martinez,es La Liga,21.0,2624,2,2,0,0,0,1
Emiliano Martínez,eng Premier League,31.0,3194,0,0,0,0,0,1
Iñigo Martínez,es La Liga,33.0,2490,0,4,0,0,0,1
Javi Martínez,es La Liga,24.0,6,0,0,0,0,0,1
Josep Martinez,it Serie A,26.0,450,0,0,0,0,0,1
Lautaro Martínez,it Serie A,26.0,2474,12,3,0,0,0,1
Lisandro Martínez,eng Premier League,26.0,1751,2,1,0,0,0,1
Lucas Martínez Quarta,it Serie A,28.0,351,1,0,0,0,0,1
Ramón Martínez,es La Liga,21.0,261,1,0,0,0,0,1
Toni Martínez,es La Liga,27.0,1012,4,0,0,0,0,1
Kevin Martins,it Serie A,19.0,183,0,1,0,0,0,1
Javi Martón,es La Liga,25.0,53,0,0,0,0,0,1
Adam Marušić,it Serie A,31.0,2337,4,0,0,0,0,1
Marvin,es La Liga,24.0,1038,0,0,0,0,0,1
Omar Mascarell,es La Liga,31.0,1992,1,0,0,0,0,1
Adam Masina,it Serie A,30.0,1919,1,2,0,0,0,1
Patrizio Masini,it Serie A,23.0,1538,1,0,0,0,0,1
Giorgos Masouras,de Bundesliga,30.0,1055,2,1,0,0,0,1
Erhan Mašović,de Bundesliga,25.0,910,1,1,0,0,0,1
Han-Noah Massengo,fr Ligue 1,23.0,1046,0,0,0,0,0,1
Clinton Mata,fr Ligue 1,31.0,2370,0,4,0,0,0,1
Jaime Mata,es La Liga,35.0,656,0,0,0,0,0,1
Igor Matanovic,de Bundesliga,21.0,312,1,0,0,0,0,1
Pape Matar Sarr,eng Premier League,21.0,1913,3,2,0,0,0,1
Eliot Matazo,fr Ligue 1,22.0,68,0,0,0,0,0,1
Jean-Philippe Mateta,eng Premier League,27.0,2648,14,2,0,0,0,1
Nemanja Matić,fr Ligue 1,35.0,2010,0,1,0,0,0,1
Rudy Matondo,fr Ligue 1,16.0,66,0,0,0,0,0,1
Chrislain Matsima,de Bundesliga,22.0,2551,1,1,0,0,0,1
Jean Mattéo Bahoya,de Bundesliga,19.0,921,2,3,0,0,0,1
Alan Matturro,it Serie A,19.0,900,0,0,0,0,0,1
Azor Matusiwa,fr Ligue 1,26.0,2078,1,3,0,0,0,1
Neal Maupay,fr Ligue 1,27.0,1042,4,4,0,0,0,1
Maurides,de Bundesliga,30.0,2,0,0,0,0,0,1
Stephy Mavididi,eng Premier League,26.0,1615,4,1,0,0,0,1
Konstantinos Mavropanos,eng Premier League,26.0,2045,0,0,0,0,0,1
Christian Mawissa,fr Ligue 1,19.0,1501,0,0,0,0,0,1
Keke Maximilian Topp,de Bundesliga,20.0,252,2,2,0,0,0,1
Borja Mayoral,es La Liga,27.0,1114,5,1,0,0,0,1
Senny Mayulu,fr Ligue 1,18.0,808,2,2,0,0,0,1
Noussair Mazraoui,eng Premier League,26.0,2838,0,1,0,0,0,1
Andrea Mazza,it Serie A,20.0,8,0,0,0,0,0,1
Luca Mazzitelli,it Serie A,28.0,335,1,1,0,0,0,1
Pasquale Mazzocchi,it Serie A,29.0,702,0,0,0,0,0,1
Samuel Mbangula,it Serie A,20.0,709,3,3,0,0,0,1
Ethan Mbappé,fr Ligue 1,17.0,222,0,0,0,0,0,1
Kylian Mbappé,es La Liga,25.0,2907,31,3,0,0,0,1
Ibrahim Mbaye,fr Ligue 1,16.0,340,1,1,0,0,0,1
Bryan Mbeumo,eng Premier League,24.0,3414,20,7,0,0,0,1
James Mcatee,eng Premier League,21.0,349,3,0,0,0,0,1
Kasey McAteer,eng Premier League,22.0,852,1,1,0,0,0,1
Oliver McBurnie,es La Liga,28.0,1837,3,6,0,0,0,1
Alex McCarthy,eng Premier League,34.0,450,0,0,0,0,0,1
John McGinn,eng Premier League,29.0,2223,1,4,0,0,0,1
Scott McKenna,es La Liga,27.0,2466,0,0,0,0,0,1
Weston McKennie,it Serie A,25.0,2310,2,4,0,0,0,1
Mark McKenzie,fr Ligue 1,25.0,2496,1,1,0,0,0,1
Dwight McNeil,eng Premier League,24.0,1371,4,6,0,0,0,1
Scott McTominay,eng Premier League,27.0,19,0,0,0,0,0,1
Scott McTominay,it Serie A,27.0,2938,12,4,0,0,0,1
Jakov Medić,de Bundesliga,25.0,1603,1,0,0,0,0,1
Facundo Medina,fr Ligue 1,25.0,2543,0,1,0,0,0,1
Ben Mee,eng Premier League,34.0,183,0,0,0,0,0,1
Jayden Meghoma,eng Premier League,18.0,5,0,0,0,0,0,1
Henrik Meister,fr Ligue 1,20.0,63,1,0,0,0,0,1
Bamo Meïté,fr Ligue 1,22.0,424,0,0,0,0,0,1
Bamo Meïté,fr Ligue 1,22.0,26,0,0,0,0,0,1
Mohamed Meité,fr Ligue 1,16.0,544,2,0,0,0,0,1
Mateo Mejía,es La Liga,21.0,11,0,0,0,0,0,1
Farid El Melali,fr Ligue 1,27.0,1893,2,3,0,0,0,1
Filippo Melegoni,it Serie A,25.0,89,0,1,0,0,0,1
Arthur Melo,es La Liga,27.0,941,0,0,0,0,0,1
Nuno Mendes,fr Ligue 1,22.0,1676,1,3,0,0,0,1
Brais Méndez,es La Liga,27.0,1531,3,2,0,0,0,1
Antoine Mendy,fr Ligue 1,20.0,825,0,0,0,0,0,1
Ferland Mendy,es La Liga,29.0,1005,0,1,0,0,0,1
Nampalys Mendy,fr Ligue 1,32.0,588,0,1,0,0,0,1
Nobel Mendy,es La Liga,19.0,108,0,0,0,0,0,1
Gideon Mensah,fr Ligue 1,26.0,2280,0,1,0,0,0,1
Alex Meret,it Serie A,27.0,3005,0,0,0,0,0,1
Mikel Merino,eng Premier League,28.0,1586,7,2,0,0,0,1
Quentin Merlin,fr Ligue 1,22.0,1589,1,3,0,0,0,1
Víctor Meseguer,es La Liga,25.0,418,0,0,0,0,0,1
Rafik Messali,fr Ligue 1,21.0,456,0,1,0,0,0,1
Junior Messias,it Serie A,33.0,847,1,1,0,0,0,1
Connor Metcalfe,de Bundesliga,24.0,358,0,0,0,0,0,1
Karol Mets,de Bundesliga,31.0,900,0,0,0,0,0,1
Thomas Meunier,fr Ligue 1,32.0,1928,2,0,0,0,0,1
Alexander Meyer,de Bundesliga,33.0,180,0,0,0,0,0,1
Shumaira Mheuka,eng Premier League,16.0,1,0,0,0,0,0,1
Lucas Michal,fr Ligue 1,19.0,117,0,0,0,0,0,1
Florian Micheler,de Bundesliga,19.0,32,0,0,0,0,0,1
Miguel,es La Liga,24.0,1724,1,3,0,0,0,1
Valentin Mihaila,it Serie A,24.0,1288,0,3,0,0,0,1
Georges Mikautadze,fr Ligue 1,23.0,1449,11,6,0,0,0,1
Igor Miladinović,fr Ligue 1,21.0,26,0,0,0,0,0,1
Nikola Milenković,eng Premier League,26.0,3330,5,2,0,0,0,1
Lewis Miley,eng Premier League,18.0,313,1,0,0,0,0,1
Vanja Milinković-Savić,it Serie A,27.0,3330,0,0,0,0,0,1
Éder Militão,es La Liga,26.0,938,1,1,0,0,0,1
Luis Milla,es La Liga,29.0,2875,1,4,0,0,0,1
Pere Milla,es La Liga,31.0,456,3,0,0,0,0,1
Enzo Millot,de Bundesliga,22.0,1843,6,5,0,0,0,1
James Milner,eng Premier League,38.0,170,0,0,0,0,0,1
Kim Min-jae,de Bundesliga,27.0,2283,2,0,0,0,0,1
Yerry Mina,it Serie A,29.0,2569,1,0,0,0,0,1
Takumi Minamino,fr Ligue 1,29.0,2231,6,3,0,0,0,1
Lucas Mincarelli,fr Ligue 1,20.0,715,1,0,0,0,0,1
Tyrone Mings,eng Premier League,31.0,1120,0,0,0,0,0,1
Óscar Mingueza,es La Liga,25.0,2729,4,6,0,0,0,1
Kim Minsu,es La Liga,18.0,22,0,0,0,0,0,1
Yankuba Minteh,eng Premier League,20.0,1838,6,4,0,0,0,1
Bojan Miovski,es La Liga,25.0,869,2,1,0,0,0,1
Rafa Mir,es La Liga,27.0,753,1,2,0,0,0,1
Juan Miranda,it Serie A,24.0,2277,0,6,0,0,0,1
Fabio Miretti,it Serie A,20.0,1677,3,3,0,0,0,1
Tyrick Mitchell,eng Premier League,24.0,3092,0,5,0,0,0,1
Kaoru Mitoma,eng Premier League,27.0,2603,10,4,0,0,0,1
Maximilian Mittelstädt,de Bundesliga,27.0,2469,1,7,0,0,0,1
Koji Miyoshi,de Bundesliga,27.0,464,1,0,0,0,0,1
Henrikh Mkhitaryan,it Serie A,35.0,2328,1,4,0,0,0,1
Jakub Moder,eng Premier League,25.0,11,0,0,0,0,0,1
Rui Modesto,it Serie A,24.0,608,0,1,0,0,0,1
Luka Modrić,es La Liga,38.0,1827,2,6,0,0,0,1
Max Moerstedt,de Bundesliga,,451,0,0,0,0,0,1
Terem Moffi,fr Ligue 1,25.0,58,1,0,0,0,0,1
Mostafa Mohamed,fr Ligue 1,26.0,1252,5,0,0,0,0,1
Johan Mojica,es La Liga,31.0,2755,1,2,0,0,0,1
David Mokwa,de Bundesliga,20.0,22,0,0,0,0,0,1
Alberto Moleiro,es La Liga,20.0,2714,6,1,0,0,0,1
Nahuel Molina,es La Liga,26.0,1590,0,3,0,0,0,1
Florent Mollet,fr Ligue 1,32.0,242,0,0,0,0,0,1
Jon Moncayola,es La Liga,26.0,2099,0,0,0,0,0,1
Jeremy Monga,eng Premier League,,112,0,0,0,0,0,1
Gonzalo Montiel,es La Liga,27.0,113,0,0,0,0,0,1
Lorenzo Montipò,it Serie A,28.0,3240,0,0,0,0,0,1
Mikey Moore,eng Premier League,16.0,366,0,1,0,0,0,1
Álvaro Morata,it Serie A,31.0,1099,5,0,0,0,0,1
Morato,eng Premier League,23.0,907,0,0,0,0,0,1
Diego Moreira,fr Ligue 1,19.0,2568,2,7,0,0,0,1
Alberto Moreno,it Serie A,32.0,1727,0,0,0,0,0,1
Álex Moreno,eng Premier League,31.0,955,0,1,0,0,0,1
Gerard Moreno,es La Liga,32.0,721,3,2,0,0,0,1
Matias Moreno,it Serie A,20.0,144,0,0,0,0,0,1
Xavier Moreno,es La Liga,19.0,45,0,0,0,0,0,1
Tete Morente,it Serie A,27.0,2021,3,2,0,0,0,1
Mateu Morey,es La Liga,24.0,741,0,0,0,0,0,1
Ilaix Moriba,es La Liga,21.0,2132,1,1,0,0,0,1
Manu Morlanes,es La Liga,25.0,1338,0,0,0,0,0,1
Nikola Moro,it Serie A,26.0,1208,0,2,0,0,0,1
Raúl Moro,es La Liga,21.0,2341,4,5,0,0,0,1
Sam Morsy,eng Premier League,32.0,2751,1,1,0,0,0,1
Gabriel Moscardo,fr Ligue 1,18.0,84,0,0,0,0,0,1
Cristhian Mosquera,es La Liga,20.0,3319,1,0,0,0,0,1
Daniel Mosquera,it Serie A,24.0,1375,5,1,0,0,0,1
Yerson Mosquera,eng Premier League,23.0,441,0,0,0,0,0,1
Dany Mota,it Serie A,26.0,2104,5,2,0,0,0,1
Yael Mouanga,fr Ligue 1,19.0,946,0,0,0,0,0,1
Aimen Moueffek,fr Ligue 1,23.0,1039,0,1,0,0,0,1
Youssoufa Moukoko,fr Ligue 1,19.0,204,2,1,0,0,0,1
Steve Mounié,de Bundesliga,29.0,347,1,0,0,0,0,1
Mason Mount,eng Premier League,25.0,622,1,0,0,0,0,1
Santiago Mouriño,es La Liga,22.0,1849,0,1,0,0,0,1
Louis Mouton,fr Ligue 1,22.0,1045,0,1,0,0,0,1
Divin Mubama,eng Premier League,19.0,28,0,0,0,0,0,1
Mykhailo Mudryk,eng Premier League,23.0,151,0,0,0,0,0,1
Ngal'Ayel Mukau,fr Ligue 1,19.0,1190,0,1,0,0,0,1
Nordi Mukiele,de Bundesliga,26.0,899,1,0,0,0,0,1
Florian Müller,de Bundesliga,26.0,753,0,0,0,0,0,1
Kevin Müller,de Bundesliga,33.0,2939,0,0,0,0,0,1
Marius Müller,de Bundesliga,31.0,475,0,0,0,0,0,1
Thomas Müller,de Bundesliga,34.0,1225,1,4,0,0,0,1
Abdul Mumin,es La Liga,26.0,2017,2,1,0,0,0,1
Marshall Munetsi,eng Premier League,28.0,1078,2,1,0,0,0,1
Marshall Munetsi,fr Ligue 1,28.0,1692,4,2,0,0,0,1
Rodrigo Muniz,eng Premier League,23.0,964,8,1,0,0,0,1
Aihen Muñoz,es La Liga,26.0,1098,0,0,0,0,0,1
Álex Muñoz,es La Liga,30.0,1415,3,0,0,0,0,1
Daniel Muñoz,eng Premier League,28.0,3228,4,5,0,0,0,1
Iker Muñoz,es La Liga,21.0,610,0,1,0,0,0,1
Javier Muñoz,es La Liga,29.0,2588,1,3,0,0,0,1
Víctor Muñoz,es La Liga,21.0,36,0,0,0,0,0,1
Arijanet Muric,eng Premier League,25.0,1620,0,0,0,0,0,1
Murillo,eng Premier League,22.0,3188,2,0,0,0,0,1
Vedat Muriqi,es La Liga,30.0,2058,7,2,0,0,0,1
Jacob Murphy,eng Premier League,29.0,2360,8,12,0,0,0,1
Bob Murphy Omoregbe,it Serie A,20.0,3,0,0,0,0,0,1
Yunus Musah,it Serie A,21.0,1571,0,2,0,0,0,1
Jamal Musiala,de Bundesliga,21.0,1798,12,2,0,0,0,1
Florent Muslija,de Bundesliga,26.0,168,0,0,0,0,0,1
Almoatasem Al Musrati,fr Ligue 1,28.0,386,1,1,0,0,0,1
Juan Musso,it Serie A,30.0,90,0,0,0,0,0,1
Juan Musso,es La Liga,30.0,180,0,0,0,0,0,1
Kingstone Mutandwa,it Serie A,21.0,127,0,0,0,0,0,1
Junior Mwanga,fr Ligue 1,21.0,952,1,2,0,0,0,1
Junior Mwanga,fr Ligue 1,21.0,296,0,0,0,0,0,1
Phillipp Mwene,de Bundesliga,30.0,2607,1,4,0,0,0,1
Vitaliy Mykolenko,eng Premier League,25.0,3082,1,2,0,0,0,1
Joakim Mæhle,de Bundesliga,27.0,2188,3,4,0,0,0,1
Obite N'Dicka,it Serie A,24.0,3420,0,1,0,0,0,1
Konan N'dri,it Serie A,23.0,306,0,0,0,0,0,1
Loïc N'Gatta,fr Ligue 1,20.0,13,0,0,0,0,0,1
Nathan N'Goumou,de Bundesliga,24.0,828,2,1,0,0,0,1
Djylian N'Guessan,fr Ligue 1,15.0,181,0,0,0,0,0,1
Stanley N'Soki,de Bundesliga,25.0,1308,0,0,0,0,0,1
Mickael Nade,fr Ligue 1,25.0,2306,1,2,0,0,0,1
Bilal Nadir,fr Ligue 1,20.0,383,1,0,0,0,0,1
Mahamadou Nagida,fr Ligue 1,19.0,430,2,0,0,0,0,1
Keito Nakamura,fr Ligue 1,24.0,2649,11,2,0,0,0,1
Sebastian Nanasi,fr Ligue 1,22.0,2107,6,4,0,0,0,1
Yael Nandjou,fr Ligue 1,19.0,154,0,0,0,0,0,1
Nikolas Nartey,de Bundesliga,24.0,22,0,0,0,0,0,1
Matija Nastasić,es La Liga,31.0,2110,1,0,0,0,0,1
Natan,es La Liga,23.0,2175,1,1,0,0,0,1
Pau Navarro,es La Liga,19.0,916,0,0,0,0,0,1
Roberto Navarro,es La Liga,22.0,1278,1,0,0,0,0,1
Jesús Navas,es La Liga,38.0,424,1,0,0,0,0,1
Michel Ndary Adopo,it Serie A,24.0,2409,1,1,0,0,0,1
Youssouf Ndayishimiye,fr Ligue 1,25.0,1932,3,0,0,0,0,1
Iliman Ndiaye,eng Premier League,24.0,2430,9,0,0,0,0,1
Junior Ndiaye,fr Ligue 1,19.0,441,0,0,0,0,0,1
Rassoul Ndiaye,fr Ligue 1,22.0,1061,1,0,0,0,0,1
Wilfred Ndidi,eng Premier League,27.0,2324,0,5,0,0,0,1
Wilfried Ndollo,fr Ligue 1,19.0,401,0,0,0,0,0,1
Tanguy Ndombele,fr Ligue 1,27.0,1131,1,2,0,0,0,1
Cher Ndour,it Serie A,20.0,406,0,0,0,0,0,1
Dan Ndoye,it Serie A,23.0,2143,8,4,0,0,0,1
Paul Nebel,de Bundesliga,21.0,2345,10,4,0,0,0,1
Kosta Nedeljković,eng Premier League,18.0,126,0,0,0,0,0,1
Kosta Nedeljković,de Bundesliga,18.0,479,0,0,0,0,0,1
Loïc Nego,fr Ligue 1,33.0,2459,0,0,0,0,0,1
Ivan Nekić,de Bundesliga,23.0,71,0,0,0,0,0,1
Reiss Nelson,eng Premier League,24.0,3,0,0,0,0,0,1
Reiss Nelson,eng Premier League,24.0,487,1,1,0,0,0,1
Victor Nelsson,it Serie A,25.0,187,0,0,0,0,0,1
David Nemeth,de Bundesliga,23.0,2137,0,1,0,0,0,1
David Neres,it Serie A,27.0,1283,2,4,0,0,0,1
Neto,eng Premier League,35.0,180,0,0,0,0,0,1
Pedro Neto,eng Premier League,24.0,2269,4,6,0,0,0,1
Luca Netz,de Bundesliga,21.0,969,0,2,0,0,0,1
Manuel Neuer,de Bundesliga,38.0,1980,0,0,0,0,0,1
Florian Neuhaus,de Bundesliga,27.0,382,0,1,0,0,0,1
João Neves,fr Ligue 1,19.0,1844,3,8,0,0,0,1
Yvan Neyou,es La Liga,27.0,2312,1,1,0,0,0,1
Cyril Ngonge,it Serie A,24.0,216,0,0,0,0,0,1
Mikayil Ngor Faye,fr Ligue 1,20.0,688,0,0,0,0,0,1
Steve Ngoura,fr Ligue 1,19.0,289,0,0,0,0,0,1
Bernard Nguene,fr Ligue 1,17.0,13,0,0,0,0,0,1
Moussa Niakhate,fr Ligue 1,28.0,2726,0,0,0,0,0,1
Abdoulaye Niakhate Ndiaye,fr Ligue 1,22.0,1707,1,0,0,0,0,1
Ibrahima Niane,fr Ligue 1,25.0,943,3,1,0,0,0,1
Tanguy Nianzou,es La Liga,22.0,518,0,0,0,0,0,1
Rasmus Nicolaisen,fr Ligue 1,27.0,623,0,1,0,0,0,1
Moritz Nicolas,de Bundesliga,26.0,1639,0,0,0,0,0,1
Hans Nicolussi Caviglia,it Serie A,24.0,2861,4,2,0,0,0,1
Julian Niehues,de Bundesliga,23.0,154,0,0,0,0,0,1
Oliver Nielsen,it Serie A,21.0,35,0,0,0,0,0,1
Saúl Ñíguez,es La Liga,29.0,1553,1,6,0,0,0,1
Eybi Nije,it Serie A,19.0,394,1,0,0,0,0,1
Tamás Nikitscher,es La Liga,24.0,858,0,0,0,0,0,1
Adrian Niño,es La Liga,20.0,12,0,0,0,0,0,1
Justin Njinmah,de Bundesliga,23.0,952,3,2,0,0,0,1
Eddie Nketiah,eng Premier League,25.0,1034,3,1,0,0,0,1
Niels Nkounkou,de Bundesliga,23.0,382,0,0,0,0,0,1
Christopher Nkunku,eng Premier League,26.0,921,3,2,0,0,0,1
Felix Nmecha,de Bundesliga,23.0,1509,4,1,0,0,0,1
Lukas Nmecha,de Bundesliga,25.0,467,3,0,0,0,0,1
Arnaud Nordin,fr Ligue 1,26.0,1166,4,1,0,0,0,1
Arnaud Nordin,de Bundesliga,26.0,80,0,0,0,0,0,1
Brooke Norton-Cuffy,it Serie A,20.0,719,0,0,0,0,0,1
Tijjani Noslin,it Serie A,25.0,861,2,2,0,0,0,1
Hugo Novoa,es La Liga,21.0,237,0,0,0,0,0,1
Plamedi Nsingi,fr Ligue 1,23.0,16,0,0,0,0,0,1
Randy Nteka,es La Liga,26.0,1129,3,0,0,0,0,1
Ernest Nuamah,fr Ligue 1,20.0,1052,3,1,0,0,0,1
Alexander Nübel,de Bundesliga,27.0,3060,0,1,0,0,0,1
Gustavo Nunes,eng Premier League,18.0,12,0,0,0,0,0,1
Matheus Nunes,eng Premier League,25.0,1674,1,6,0,0,0,1
Darwin Núñez,eng Premier League,25.0,1133,5,2,0,0,0,1
Unai Núñez,es La Liga,27.0,645,0,0,0,0,0,1
Antonio Nusa,de Bundesliga,19.0,1558,3,3,0,0,0,1
Ethan Nwaneri,eng Premier League,17.0,895,4,2,0,0,0,1
Ørjan Nyland,es La Liga,33.0,2673,0,0,0,0,0,1
Allan Nyom,es La Liga,36.0,887,1,2,0,0,0,1
Rabby Nzingoula,fr Ligue 1,18.0,1689,1,0,0,0,0,1
M'Bala Nzola,fr Ligue 1,27.0,1460,6,1,0,0,0,1
Marwann Nzuzi,fr Ligue 1,20.0,125,0,0,0,0,0,1
Christian Nørgaard,eng Premier League,30.0,2819,5,4,0,0,0,1
Jake O'Brien,eng Premier League,23.0,1571,2,0,0,0,0,1
Matt O'Riley,eng Premier League,23.0,938,2,2,0,0,0,1
Dara O'Shea,eng Premier League,25.0,3122,0,2,0,0,0,1
Adam Obert,it Serie A,21.0,1077,1,1,0,0,0,1
Chidozie Obi-Martin,eng Premier League,16.0,165,0,0,0,0,0,1
Jan Oblak,es La Liga,31.0,3240,0,0,0,0,0,1
Lucas Ocampos,es La Liga,30.0,175,0,1,0,0,0,1
Jens Odgaard,it Serie A,25.0,1952,6,1,0,0,0,1
Wilson Odobert,eng Premier League,19.0,850,1,0,0,0,0,1
David Odogu,de Bundesliga,18.0,195,0,0,0,0,0,1
Álvaro Odriozola,es La Liga,28.0,43,0,0,0,0,0,1
Tim Oermann,de Bundesliga,20.0,2213,0,2,0,0,0,1
Chiedozie Ogbene,eng Premier League,27.0,238,0,0,0,0,0,1
Ifechukwu Ogbus,de Bundesliga,18.0,19,0,0,0,0,0,1
Thiago Ojeda,es La Liga,21.0,8,0,0,0,0,0,1
Hamzat Ojediran,fr Ligue 1,20.0,416,1,0,0,0,0,1
Noah Okafor,it Serie A,24.0,414,1,0,0,0,0,1
Noah Okafor,it Serie A,24.0,40,0,0,0,0,0,1
Caleb Okoli,eng Premier League,23.0,1125,1,0,0,0,0,1
Yllan Okou,it Serie A,21.0,2,0,0,0,0,0,1
Maduka Okoye,it Serie A,24.0,2250,0,0,0,0,0,1
Joseph Okumu,fr Ligue 1,27.0,1695,1,0,0,0,0,1
Aingeru Olabarrieta,es La Liga,18.0,54,0,0,0,0,0,1
Kazeem Olaigbe,fr Ligue 1,21.0,299,0,2,0,0,0,1
Olasagasti,es La Liga,23.0,857,1,1,0,0,0,1
Ben Old,fr Ligue 1,21.0,528,0,0,0,0,0,1
Finn Ole Becker,de Bundesliga,24.0,670,0,1,0,0,0,1
Michael Olise,de Bundesliga,22.0,2334,12,15,0,0,0,1
Brian Oliván,es La Liga,30.0,1017,0,1,0,0,0,1
Lucas Oliveira Rosa,es La Liga,24.0,1890,0,1,0,0,0,1
Mathías Olivera,it Serie A,26.0,2370,0,2,0,0,0,1
Dani Olmo,es La Liga,26.0,1212,10,3,0,0,0,1
Robin Olsen,eng Premier League,34.0,226,0,0,0,0,0,1
Warmed Omari,fr Ligue 1,24.0,8,0,0,0,0,0,1
Becir Omeragic,fr Ligue 1,22.0,1799,0,0,0,0,0,1
Jonas Omlin,de Bundesliga,30.0,978,0,0,0,0,0,1
Andrew Omobamidele,fr Ligue 1,22.0,539,0,0,0,0,0,1
Ado Onaiwu,fr Ligue 1,28.0,957,4,1,0,0,0,1
Amadou Onana,eng Premier League,22.0,1617,3,0,0,0,0,1
André Onana,eng Premier League,28.0,3060,0,0,0,0,0,1
Jean Onana,it Serie A,24.0,304,0,0,0,0,0,1
Jacob Ondrejka,it Serie A,21.0,422,5,0,0,0,0,1
Karim Onisiwo,de Bundesliga,32.0,110,0,0,0,0,0,1
Paul Onuachu,eng Premier League,30.0,1050,4,1,0,0,0,1
Frank Onyeka,eng Premier League,26.0,25,0,0,0,0,0,1
Frank Onyeka,de Bundesliga,26.0,2586,0,1,0,0,0,1
Loïs Openda,de Bundesliga,24.0,2453,9,5,0,0,0,1
Christopher Operi,fr Ligue 1,27.0,1169,0,2,0,0,0,1
Fredrik Oppegard,fr Ligue 1,21.0,273,0,0,0,0,0,1
Victor Orakpo,fr Ligue 1,18.0,36,0,0,0,0,0,1
Ike Orazi,fr Ligue 1,17.0,3,0,0,0,0,0,1
Gift Orban,fr Ligue 1,22.0,186,2,0,0,0,0,1
Gift Orban,de Bundesliga,22.0,687,4,0,0,0,0,1
Willi Orban,de Bundesliga,31.0,2222,5,0,0,0,0,1
Ivan Ordets,de Bundesliga,32.0,1861,0,0,0,0,0,1
Lewis Orford,eng Premier League,18.0,49,0,0,0,0,0,1
Gaetano Oristanio,it Serie A,21.0,2315,3,3,0,0,0,1
Aimar Oroz,es La Liga,22.0,2966,5,4,0,0,0,1
